CustomerID,Recency,Frequency,Monetary,TotalQuantity,ProductDiversity,AvgOrderValue,Cluster,Segment
12843,66,8,1702.26,781,69,212.7825,1,Regular / Growth Potential
12844,29,2,325.96000000000004,125,47,162.98000000000002,1,Regular / Growth Potential
12845,267,4,354.09,204,26,88.5225,2,At-Risk / Low-Engagement
12847,22,1,843.64,873,72,843.64,1,Regular / Growth Potential
12849,31,2,1010.29,597,47,505.145,1,Regular / Growth Potential
12851,97,1,131.81,106,43,131.81,2,At-Risk / Low-Engagement
12852,295,1,311.55,149,17,311.55,2,At-Risk / Low-Engagement
12853,135,6,1957.1000000000001,800,66,326.18333333333334,1,Regular / Growth Potential
12854,79,3,1316.25,626,95,438.75,1,Regular / Growth Potential
12855,373,1,38.1,30,3,38.1,2,At-Risk / Low-Engagement
12856,8,6,2170.78,1076,155,361.7966666666667,0,High-Value / Champions
12857,211,2,1106.4,343,37,553.2,2,At-Risk / Low-Engagement
12863,52,1,521.2,188,5,521.2,2,At-Risk / Low-Engagement
12864,138,1,147.12,216,3,147.12,2,At-Risk / Low-Engagement
12865,26,2,1568.23,925,86,784.115,1,Regular / Growth Potential
12866,283,1,559.12,171,26,559.12,2,At-Risk / Low-Engagement
12867,26,7,4009.34,4284,240,572.7628571428571,0,High-Value / Champions
12868,186,6,1607.0600000000002,928,72,267.84333333333336,1,Regular / Growth Potential
12871,84,2,380.64,200,8,190.32,2,At-Risk / Low-Engagement
12872,327,2,599.97,319,58,299.985,2,At-Risk / Low-Engagement
12873,282,1,374.0,128,4,374.0,2,At-Risk / Low-Engagement
12875,143,2,343.2300000000001,2019,1,171.61500000000004,2,At-Risk / Low-Engagement
12876,58,2,2218.02,1941,67,1109.01,1,Regular / Growth Potential
12877,4,12,1535.77,1178,100,127.98083333333334,0,High-Value / Champions
12878,236,2,854.99,547,38,427.495,2,At-Risk / Low-Engagement
12879,45,3,573.22,370,7,191.07333333333335,1,Regular / Growth Potential
12881,276,1,298.0,21,7,298.0,2,At-Risk / Low-Engagement
12882,9,2,1463.04,246,12,731.52,1,Regular / Growth Potential
12883,25,4,703.47,196,39,175.8675,1,Regular / Growth Potential
12884,88,1,309.05,43,7,309.05,2,At-Risk / Low-Engagement
12885,63,3,1175.22,655,66,391.74,1,Regular / Growth Potential
12886,68,2,1378.4,770,75,689.2,1,Regular / Growth Potential
12888,214,2,354.12,76,4,177.06,2,At-Risk / Low-Engagement
12890,24,1,376.71999999999997,256,78,376.71999999999997,2,At-Risk / Low-Engagement
12891,186,3,331.0,950,2,110.33333333333333,2,At-Risk / Low-Engagement
12893,31,1,176.55,90,27,176.55,2,At-Risk / Low-Engagement
12895,42,2,372.8,210,22,186.4,1,Regular / Growth Potential
12897,205,2,216.5,110,3,108.25,2,At-Risk / Low-Engagement
12901,9,28,17654.54,23075,30,630.5192857142857,0,High-Value / Champions
12902,265,1,138.68,66,10,138.68,2,At-Risk / Low-Engagement
12904,18,2,496.06,294,59,248.03,1,Regular / Growth Potential
12906,12,5,2919.81,1749,55,583.962,0,High-Value / Champions
12908,176,2,750.0,1200,1,375.0,2,At-Risk / Low-Engagement
12909,40,5,2178.67,1280,78,435.73400000000004,1,Regular / Growth Potential
12910,23,8,3075.04,1692,48,384.38,0,High-Value / Champions
12912,3,5,1662.3,670,17,332.46,0,High-Value / Champions
12913,5,5,2483.63,1419,37,496.726,0,High-Value / Champions
12915,149,2,363.65,93,19,181.825,2,At-Risk / Low-Engagement
12916,139,4,2944.95,1083,53,736.2375,1,Regular / Growth Potential
12917,128,1,594.0,120,2,594.0,2,At-Risk / Low-Engagement
12919,8,6,1335.19,673,34,222.53166666666667,0,High-Value / Champions
12920,17,1,162.78,128,27,162.78,2,At-Risk / Low-Engagement
12921,9,37,16587.09,9526,233,448.29972972972973,0,High-Value / Champions
12922,161,1,405.38,370,28,405.38,2,At-Risk / Low-Engagement
12923,64,1,172.82,68,28,172.82,2,At-Risk / Low-Engagement
12924,88,4,933.7,481,22,233.425,1,Regular / Growth Potential
12925,5,2,694.05,541,42,347.025,1,Regular / Growth Potential
12928,35,5,2062.7000000000003,1472,59,412.5400000000001,1,Regular / Growth Potential
12929,312,1,117.85,37,8,117.85,2,At-Risk / Low-Engagement
12930,78,2,415.8,252,20,207.9,2,At-Risk / Low-Engagement
12931,22,15,42055.96,28004,28,2803.730666666667,0,High-Value / Champions
12933,24,3,607.53,499,102,202.51,1,Regular / Growth Potential
12935,2,7,2160.7,1853,80,308.6714285714285,0,High-Value / Champions
12936,17,4,1063.9,559,56,265.975,1,Regular / Growth Potential
12937,15,4,1504.27,1007,81,376.0675,1,Regular / Growth Potential
12938,26,1,114.14,140,9,114.14,2,At-Risk / Low-Engagement
12939,64,8,11581.8,4876,21,1447.725,0,High-Value / Champions
12940,55,2,899.69,404,87,449.845,1,Regular / Growth Potential
12942,131,3,675.6,198,68,225.20000000000002,2,At-Risk / Low-Engagement
12944,36,2,604.51,289,29,302.255,1,Regular / Growth Potential
12945,288,1,462.95,165,23,462.95,2,At-Risk / Low-Engagement
12947,144,6,1603.99,1165,83,267.33166666666665,1,Regular / Growth Potential
12948,16,7,2064.95,1080,82,294.99285714285713,0,High-Value / Champions
12949,31,8,4167.22,2381,166,520.9025,0,High-Value / Champions
12950,2,3,1843.0,1380,13,614.3333333333334,1,Regular / Growth Potential
12951,9,6,1064.07,503,53,177.345,1,Regular / Growth Potential
12952,6,4,1387.79,653,64,346.9475,1,Regular / Growth Potential
12953,10,1,329.85,84,17,329.85,1,Regular / Growth Potential
12955,1,11,4757.16,3664,81,432.4690909090909,0,High-Value / Champions
12956,306,1,108.07,34,19,108.07,2,At-Risk / Low-Engagement
12957,10,8,4017.54,2549,208,502.1925,0,High-Value / Champions
12962,7,2,266.39,129,15,133.195,1,Regular / Growth Potential
12963,8,8,1856.63,881,75,232.07875,0,High-Value / Champions
12965,89,1,769.8100000000001,282,108,769.8100000000001,2,At-Risk / Low-Engagement
12966,10,1,160.18,75,10,160.18,2,At-Risk / Low-Engagement
12967,358,2,1660.9,438,19,830.45,2,At-Risk / Low-Engagement
12968,112,1,135.95,73,5,135.95,2,At-Risk / Low-Engagement
12970,7,4,405.47,268,116,101.3675,1,Regular / Growth Potential
12971,4,86,11189.91,9289,94,130.11523255813952,0,High-Value / Champions
12974,198,1,144.8,24,8,144.8,2,At-Risk / Low-Engagement
12976,212,1,738.6,561,22,738.6,2,At-Risk / Low-Engagement
12977,156,1,39.239999999999995,12,9,39.239999999999995,2,At-Risk / Low-Engagement
12980,158,9,7374.900000000001,886,6,819.4333333333334,0,High-Value / Champions
12981,30,2,372.21999999999997,242,12,186.10999999999999,1,Regular / Growth Potential
12982,243,1,390.54,288,28,390.54,2,At-Risk / Low-Engagement
12984,19,1,97.5,26,4,97.5,2,At-Risk / Low-Engagement
12985,1,2,1239.38,1533,73,619.69,1,Regular / Growth Potential
12987,74,2,558.7,219,27,279.35,2,At-Risk / Low-Engagement
12988,292,1,505.82,126,75,505.82,2,At-Risk / Low-Engagement
12989,3,15,6924.110000000001,2943,41,461.6073333333334,0,High-Value / Champions
12990,31,3,409.5,200,8,136.5,1,Regular / Growth Potential
12991,23,2,503.76,405,31,251.88,1,Regular / Growth Potential
12993,23,4,414.76,240,26,103.69,1,Regular / Growth Potential
12994,4,3,974.4200000000001,459,52,324.8066666666667,1,Regular / Growth Potential
12995,85,1,211.32,108,3,211.32,2,At-Risk / Low-Engagement
12997,22,4,1226.89,664,45,306.7225,1,Regular / Growth Potential
12999,196,3,455.88,342,25,151.96,2,At-Risk / Low-Engagement
13000,107,3,534.85,379,30,178.28333333333333,2,At-Risk / Low-Engagement
13001,4,13,9785.970000000001,5490,166,752.7669230769231,0,High-Value / Champions
13002,318,1,120.94999999999999,73,7,120.94999999999999,2,At-Risk / Low-Engagement
13003,106,3,149.05,103,4,49.68333333333334,2,At-Risk / Low-Engagement
13004,12,18,5655.91,4822,277,314.21722222222223,0,High-Value / Champions
13005,174,2,513.7,172,21,256.85,2,At-Risk / Low-Engagement
13006,56,1,81.57,55,4,81.57,2,At-Risk / Low-Engagement
13008,323,1,229.46999999999997,175,14,229.46999999999997,2,At-Risk / Low-Engagement
13011,372,1,50.550000000000004,13,3,50.550000000000004,2,At-Risk / Low-Engagement
13012,9,8,1646.8400000000001,820,67,205.85500000000002,0,High-Value / Champions
13013,1,13,4810.9400000000005,2224,155,370.07230769230773,0,High-Value / Champions
13014,11,10,3466.2799999999997,905,67,346.628,0,High-Value / Champions
13015,53,5,3339.64,1609,156,667.928,1,Regular / Growth Potential
13016,73,3,789.89,527,39,263.2966666666667,1,Regular / Growth Potential
13017,7,1,204.0,48,1,204.0,1,Regular / Growth Potential
13018,16,28,7277.7,5435,313,259.91785714285714,0,High-Value / Champions
13021,4,9,2616.38,1352,101,290.7088888888889,0,High-Value / Champions
13023,64,2,689.9,286,36,344.95,1,Regular / Growth Potential
13026,1,5,975.36,1620,32,195.072,0,High-Value / Champions
13027,114,6,6912.0,17280,6,1152.0,0,High-Value / Champions
13028,23,2,661.3199999999999,798,40,330.65999999999997,1,Regular / Growth Potential
13029,31,3,1247.5,134,8,415.8333333333333,1,Regular / Growth Potential
13030,11,2,752.4399999999999,348,76,376.21999999999997,1,Regular / Growth Potential
13032,52,2,1010.18,375,55,505.09,1,Regular / Growth Potential
13033,357,1,190.55,83,11,190.55,2,At-Risk / Low-Engagement
13034,55,2,642.77,369,37,321.385,1,Regular / Growth Potential
13035,74,2,921.88,644,23,460.94,1,Regular / Growth Potential
13037,138,3,881.07,431,44,293.69,1,Regular / Growth Potential
13038,80,3,908.46,360,24,302.82,1,Regular / Growth Potential
13040,9,2,676.99,355,38,338.495,1,Regular / Growth Potential
13043,273,1,516.42,254,13,516.42,2,At-Risk / Low-Engagement
13044,291,1,560.47,429,33,560.47,2,At-Risk / Low-Engagement
13045,99,1,305.28000000000003,221,18,305.28000000000003,2,At-Risk / Low-Engagement
13046,31,2,629.31,264,33,314.655,1,Regular / Growth Potential
13047,32,10,3237.54,1391,106,323.754,0,High-Value / Champions
13048,14,4,1819.41,1228,77,454.8525,1,Regular / Growth Potential
13049,64,2,656.6800000000001,268,14,328.34000000000003,1,Regular / Growth Potential
13050,15,17,5836.86,3748,246,343.3447058823529,0,High-Value / Champions
13052,212,1,348.15000000000003,222,18,348.15000000000003,2,At-Risk / Low-Engagement
13055,78,3,1214.41,894,74,404.80333333333334,1,Regular / Growth Potential
13058,25,3,271.40000000000003,52,5,90.46666666666668,1,Regular / Growth Potential
13059,250,1,183.4,35,8,183.4,2,At-Risk / Low-Engagement
13060,254,1,307.53,123,15,307.53,2,At-Risk / Low-Engagement
13061,72,1,248.61,107,10,248.61,2,At-Risk / Low-Engagement
13062,191,1,346.98,343,11,346.98,2,At-Risk / Low-Engagement
13064,13,4,1105.59,514,51,276.3975,1,Regular / Growth Potential
13065,373,1,205.86,74,14,205.86,2,At-Risk / Low-Engagement
13066,24,2,470.8,322,48,235.4,1,Regular / Growth Potential
13067,82,1,115.46000000000001,32,14,115.46000000000001,2,At-Risk / Low-Engagement
13068,10,2,344.0,200,1,172.0,1,Regular / Growth Potential
13069,1,24,4431.44,5873,281,184.64333333333332,0,High-Value / Champions
13070,192,1,228.8,110,9,228.8,2,At-Risk / Low-Engagement
13072,267,1,177.15,69,7,177.15,2,At-Risk / Low-Engagement
13075,130,1,919.61,485,22,919.61,2,At-Risk / Low-Engagement
13077,1,4,728.02,862,99,182.005,1,Regular / Growth Potential
13078,3,26,12627.94,5630,95,485.69,0,High-Value / Champions
13079,4,5,220.10000000000002,62,2,44.02,1,Regular / Growth Potential
13080,179,1,58.08,120,6,58.08,2,At-Risk / Low-Engagement
13081,12,11,28337.38,19068,503,2576.1254545454544,0,High-Value / Champions
13082,126,9,3613.63,4324,63,401.51444444444445,0,High-Value / Champions
13083,4,2,303.75,187,15,151.875,1,Regular / Growth Potential
13085,158,2,416.08000000000004,216,17,208.04000000000002,2,At-Risk / Low-Engagement
13089,3,97,58762.08,31025,636,605.7946391752578,0,High-Value / Champions
13090,9,14,8910.82,2263,98,636.4871428571429,0,High-Value / Champions
13091,28,1,345.82,466,21,345.82,2,At-Risk / Low-Engagement
13092,71,5,477.83,279,19,95.566,1,Regular / Growth Potential
13093,276,8,7832.47,3961,97,979.05875,0,High-Value / Champions
13094,21,12,1927.3200000000002,1716,4,160.61,0,High-Value / Champions
13095,71,1,74.39999999999999,144,6,74.39999999999999,2,At-Risk / Low-Engagement
13097,33,10,6003.22,2360,214,600.322,0,High-Value / Champions
13098,1,28,28882.44,15968,156,1031.5157142857142,0,High-Value / Champions
13099,99,1,207.35999999999999,288,1,207.35999999999999,2,At-Risk / Low-Engagement
13101,234,1,101.19,113,8,101.19,2,At-Risk / Low-Engagement
13102,1,24,6424.09,4204,140,267.67041666666665,0,High-Value / Champions
13103,40,1,243.94,82,8,243.94,2,At-Risk / Low-Engagement
13104,3,6,1098.48,504,14,183.08,0,High-Value / Champions
13106,133,1,76.5,18,1,76.5,2,At-Risk / Low-Engagement
13107,44,4,1531.6200000000001,1293,54,382.90500000000003,1,Regular / Growth Potential
13108,373,1,350.06,298,10,350.06,2,At-Risk / Low-Engagement
13109,60,2,786.54,520,41,393.27,1,Regular / Growth Potential
13110,31,7,1488.67,388,109,212.66714285714286,1,Regular / Growth Potential
13113,1,24,12245.960000000001,3045,95,510.2483333333334,0,High-Value / Champions
13115,12,4,2294.78,1567,88,573.695,1,Regular / Growth Potential
13116,138,1,501.14,291,30,501.14,2,At-Risk / Low-Engagement
13117,22,8,984.91,945,66,123.11375,1,Regular / Growth Potential
13118,20,5,1197.81,410,68,239.56199999999998,1,Regular / Growth Potential
13120,239,1,30.599999999999998,12,1,30.599999999999998,2,At-Risk / Low-Engagement
13121,269,1,283.73,252,50,283.73,2,At-Risk / Low-Engagement
13122,94,2,922.39,585,54,461.195,1,Regular / Growth Potential
13124,90,3,3756.33,2119,185,1252.11,1,Regular / Growth Potential
13126,5,8,2099.64,2143,124,262.455,0,High-Value / Champions
13127,78,1,259.17,127,15,259.17,2,At-Risk / Low-Engagement
13130,94,1,64.0,32,2,64.0,2,At-Risk / Low-Engagement
13131,23,3,1073.3,447,30,357.76666666666665,1,Regular / Growth Potential
13132,262,1,77.3,20,3,77.3,2,At-Risk / Low-Engagement
13133,274,2,109.8,32,7,54.9,2,At-Risk / Low-Engagement
13134,86,4,1793.58,1059,94,448.395,1,Regular / Growth Potential
13135,197,1,3096.0,4300,1,3096.0,2,At-Risk / Low-Engagement
13136,56,5,2607.61,1328,94,521.522,1,Regular / Growth Potential
13137,11,8,3603.29,2204,345,450.41125,0,High-Value / Champions
13138,22,6,962.39,473,31,160.39833333333334,1,Regular / Growth Potential
13139,16,7,5064.94,2425,132,723.5628571428571,0,High-Value / Champions
13140,108,3,422.47,185,40,140.82333333333335,2,At-Risk / Low-Engagement
13141,85,5,2388.75,1548,113,477.75,1,Regular / Growth Potential
13142,19,1,307.09,258,23,307.09,1,Regular / Growth Potential
13144,333,1,110.95,21,3,110.95,2,At-Risk / Low-Engagement
13145,40,4,618.52,145,5,154.63,1,Regular / Growth Potential
13146,26,1,228.91,154,16,228.91,2,At-Risk / Low-Engagement
13147,10,4,712.8000000000001,144,1,178.20000000000002,1,Regular / Growth Potential
13148,29,12,3683.26,1965,231,306.93833333333333,0,High-Value / Champions
13149,14,4,1676.06,1280,76,419.015,1,Regular / Growth Potential
13151,296,1,1257.8700000000001,363,73,1257.8700000000001,2,At-Risk / Low-Engagement
13153,6,1,486.22,418,15,486.22,1,Regular / Growth Potential
13155,33,4,971.76,497,67,242.94,1,Regular / Growth Potential
13157,49,4,1741.22,1439,69,435.305,1,Regular / Growth Potential
13158,95,4,1201.06,784,59,300.265,1,Regular / Growth Potential
13159,9,4,1429.35,1058,114,357.3375,1,Regular / Growth Potential
13160,22,1,91.8,56,4,91.8,2,At-Risk / Low-Engagement
13161,313,1,112.75,29,8,112.75,2,At-Risk / Low-Engagement
13162,122,4,1688.29,1713,74,422.0725,1,Regular / Growth Potential
13165,46,2,1021.48,1376,40,510.74,1,Regular / Growth Potential
13166,283,1,417.2,216,39,417.2,2,At-Risk / Low-Engagement
13167,19,4,791.33,785,51,197.8325,1,Regular / Growth Potential
13168,36,4,1299.59,670,102,324.8975,1,Regular / Growth Potential
13169,64,2,712.88,272,11,356.44,1,Regular / Growth Potential
13170,27,1,108.81,141,29,108.81,2,At-Risk / Low-Engagement
13171,22,3,468.41,229,37,156.13666666666668,1,Regular / Growth Potential
13173,4,2,353.65,277,41,176.825,1,Regular / Growth Potential
13174,16,3,2742.82,1352,228,914.2733333333334,1,Regular / Growth Potential
13176,46,1,481.49,448,66,481.49,2,At-Risk / Low-Engagement
13177,65,1,282.45,91,17,282.45,2,At-Risk / Low-Engagement
13178,26,11,5725.47,3570,95,520.4972727272727,0,High-Value / Champions
13182,45,1,121.18,201,11,121.18,2,At-Risk / Low-Engagement
13183,8,9,3957.78,2208,51,439.75333333333333,0,High-Value / Champions
13184,15,10,1668.95,1662,138,166.895,0,High-Value / Champions
13185,268,1,71.4,12,1,71.4,2,At-Risk / Low-Engagement
13186,40,3,1575.89,820,69,525.2966666666667,1,Regular / Growth Potential
13187,337,1,236.02,95,37,236.02,2,At-Risk / Low-Engagement
13188,11,1,114.60000000000001,25,2,114.60000000000001,2,At-Risk / Low-Engagement
13189,19,2,260.68,842,29,130.34,1,Regular / Growth Potential
13192,95,2,911.94,595,57,455.97,1,Regular / Growth Potential
13193,61,1,112.08,46,22,112.08,2,At-Risk / Low-Engagement
13194,136,1,60.7,26,3,60.7,2,At-Risk / Low-Engagement
13196,11,4,1797.78,1224,97,449.445,1,Regular / Growth Potential
13198,10,6,3401.2400000000002,2648,199,566.8733333333333,0,High-Value / Champions
13199,4,38,9817.12,6176,48,258.34526315789475,0,High-Value / Champions
13200,19,4,870.09,516,42,217.5225,1,Regular / Growth Potential
13203,10,4,869.46,800,56,217.365,1,Regular / Growth Potential
13207,15,2,250.26000000000002,130,7,125.13000000000001,1,Regular / Growth Potential
13208,59,6,1217.65,803,124,202.9416666666667,1,Regular / Growth Potential
13209,30,8,5891.61,4253,255,736.45125,0,High-Value / Champions
13210,94,1,353.48,316,22,353.48,2,At-Risk / Low-Engagement
13211,10,3,1095.42,834,45,365.14000000000004,1,Regular / Growth Potential
13212,20,3,786.83,309,128,262.2766666666667,1,Regular / Growth Potential
13213,57,5,1520.58,1360,82,304.116,1,Regular / Growth Potential
13216,268,1,333.74,297,5,333.74,2,At-Risk / Low-Engagement
13217,122,3,533.98,262,3,177.99333333333334,2,At-Risk / Low-Engagement
13218,127,1,62.63999999999999,88,5,62.63999999999999,2,At-Risk / Low-Engagement
13220,78,4,819.2900000000001,196,18,204.82250000000002,1,Regular / Growth Potential
13221,240,2,847.41,244,62,423.705,2,At-Risk / Low-Engagement
13223,200,2,163.20000000000002,88,5,81.60000000000001,2,At-Risk / Low-Engagement
13224,60,2,2155.95,1518,101,1077.975,1,Regular / Growth Potential
13225,3,7,6463.84,3416,23,923.4057142857143,0,High-Value / Champions
13226,273,1,108.21000000000001,80,16,108.21000000000001,2,At-Risk / Low-Engagement
13227,202,1,257.7,99,9,257.7,2,At-Risk / Low-Engagement
13228,81,1,358.0,200,2,358.0,2,At-Risk / Low-Engagement
13229,226,1,160.95,63,10,160.95,2,At-Risk / Low-Engagement
13230,4,14,2755.63,1638,393,196.8307142857143,0,High-Value / Champions
13232,13,7,1328.35,773,147,189.7642857142857,0,High-Value / Champions
13233,74,2,605.12,1004,43,302.56,2,At-Risk / Low-Engagement
13235,212,1,1031.07,441,53,1031.07,2,At-Risk / Low-Engagement
13236,25,2,744.85,416,34,372.425,1,Regular / Growth Potential
13238,17,4,700.73,298,20,175.1825,1,Regular / Growth Potential
13239,262,1,329.56,327,21,329.56,2,At-Risk / Low-Engagement
13240,96,4,663.65,298,59,165.9125,1,Regular / Growth Potential
13242,112,3,270.40000000000003,130,12,90.13333333333334,2,At-Risk / Low-Engagement
13243,203,1,585.12,232,56,585.12,2,At-Risk / Low-Engagement
13244,93,1,121.74000000000001,38,27,121.74000000000001,2,At-Risk / Low-Engagement
13245,51,1,430.5,125,16,430.5,2,At-Risk / Low-Engagement
13246,18,6,1961.52,1587,110,326.92,0,High-Value / Champions
13247,18,4,501.12,328,18,125.28,1,Regular / Growth Potential
13248,125,2,465.68,305,25,232.84,2,At-Risk / Low-Engagement
13249,92,3,711.41,546,21,237.13666666666666,1,Regular / Growth Potential
13253,157,2,1030.4,1572,35,515.2,2,At-Risk / Low-Engagement
13255,9,2,399.51,177,13,199.755,1,Regular / Growth Potential
13258,12,3,672.83,282,28,224.27666666666667,1,Regular / Growth Potential
